id,year,Titel,novel,num_phrases
22553617,1890,Ein Beitrag zur Theorie der durch eine kreisförmige Oeffnung erzeugten Beugungserscheinungen,1,3
22553619,1890,Untersuchung über die Praepositionen bei Alfred dem Grossen,1,4
22553620,1890,Über die Darstellung optisch aktiver Tropasäure und optisch aktiver Atropine. Ein Beitrag zur Aufklärung der Beziehungen zwischen Atropin und Hyoscyamin,1,8
22553624,1890,Über Derivate des ortho- und para-Tolubenzylamins,1,2
22553625,1890,"Die Homiliensammlung des Paulus Diakonus, die unmittelbare Vorlage des Otfridischen Evangelienbuchs.",1,4
22553626,1890,Über das Pseudo-Ephedrin,1,1
22553627,1890,Eine lineare Differentialgleichung fünfter Ordnung mit zwei endlichen singulären Stellen,1,2
22553628,1890,Die epische Formel im Nibelungenliede,1,2
22553629,1890,Untersuchungen über Daniel vom Blühenden Tal vom Stricker.,1,4
22553631,1890,Zur waffen- und schiffskunde des deutschen mittelalters bis um das jahr 1200. - Eine kulturgeschichtliche untersuchung auf grund der ältesten deutschen volkstümlichen und geistlichen dichtungen,1,6
22553632,1890,Die Überlieferung der mittelhochdeutschen Dichtung „Mai und Bêaflôr.“,1,3
22553633,1890,Über die Bedeutungsentwicklung der Scheidewörter des Französischen,1,3
22553665,1890,Behandlung der conformen Abbildung der Oberflächen zweiter Ordnung,1,5
22553666,1890,Über Nachwirkungsänderungen des Widerstandes hartgezogener Drähte.,1,2
22553667,1890,Die Brachiopoden der cambrischen und silurischen Geschiebe im Diluvium der Provinzen Ost- und Westpreussen,1,4
22553669,1890,Das Problem der Theodicee in der älteren jüdischen Religionsphilosophie. Teil I.,1,4
22553670,1890,Beiträge zur Kenntnis des Eizahns bei den Reptilien.,1,4
22553673,1890,Beiträge zur Kenntnis amidartiger Derivate des Hydroxylamins,1,4
22553675,1890,"Der talmudische Tractat Ebel rabbathi oder S'machoth 46 nach Handschriften und Parallelstellen bearbeitet, übersetzt und mit erläuternden Anmerkungen versehen.",1,5
22553676,1890,Über einige substituirte Amidine und ihr Verhalten zur salpetrigen Säure,1,3
22553679,1890,Über die Einwirkung salpetriger Säure auf Amidine und über Phenyltetrazolsäure,1,4
22553681,1890,Des Samaritaners Marqah Erzählung über den Tod Moses'.,1,3
22553682,1890,Über das m. Nitrobenzenylamidin und die Einwirkung salpetriger Säure auf dasselbe.,1,4
22553684,1890,Die Trilobiten-Fauna der Ost- und Westpreussischen Diluvialgeschiebe,1,2
22553686,1890,Beiträge zu einer Darstellung der romanischen Elemente im Latein der Historia Francorum des Gregor v. Tours,1,5
22553688,1890,Entstehung und Verfassung des Staates nach Thomas von Aquino,1,4
22553693,1890,Physikalische und geologische Verhältnise des Chiemsees,1,3
22553694,1890,Die Ansichten des Desiderius Erasmus über die Erziehung und den ersten Unterricht der Kinder,1,5
22553695,1890,Kurfürst Johann von Sachsen und seine Beziehungen zu Luther. Teil I. 1520-1528,1,4
22553697,1890,Molière's Einfluss auf Congreve,1,2
22553698,1890,R. Benjamin b. Jehuda und sein Commentar zu Esra und Nehemia. 102 der Bibliothek Merzbacher zu München und aus dem cod. 104 der Bibliothek des jüdisch-theologischen Seminars zu Breslau zum ersten Male bearbeitet. Theil I,1,12
22553699,1890,Über die Affinitätsgrössen einiger organischen Säuren und ihre Beziehungen zur Konstitution derselben,1,4
22553702,1890,Über die Mundarten des Kantons Aargau. (Grenzen: Einteilung: Phonetik.) Vocalismus der Schinznacherma,1,7
22553704,1890,Entwickelung der Landwirtschaft auf den Königlich Sächsischen Domänen. Beitrag zur Geschichte der Landwirtschaft auf Grund archivalischen Materials,1,7
22553705,1890,Die Entwicklung der uhd. Substantivflexion ihrem inneren Zusammenhange nach in Umrissen dargestellt,1,5
22553708,1890,Die religionsphilosophische Bedeutung des stoisch27 christlichen Eudämonismus in Justins Apologie. Studien und Vorarbeiten,1,5
22553709,1890,Die Gesteine des Duppauer Gebirges in Nord-Böhmen,1,3
22553710,1890,Zur Kenntnis der bei der Synthese der Adipinsäure aus β Jodpropionsäure mit Hülfe von molecularem Silber entstehenden Nebenprodukte,1,6
22553715,1890,Das Objekt der Gebäudestatistik,1,2
22553717,1890,Über Diorthodichlortolanderivate,1,1
22553718,1890,Untersuchungen zur Stoff- und Quellenkunde von Shakespeares „Romeo and Juliet.“ Ein Beitrag zur vergleichenden Litteraturgeschichte. I. Teil,1,6
22553722,1890,Platons Lehre von der Lust im Gorgias und Philebus.,1,4
22553723,1890,Der syntaktische Gebrauch des Verbums in dem angelsächsischen Gedichte vom heiligen Guthlac. Ein Beitrag zur angelsächsischen Grammatik,1,6
22553725,1890,Beitrag zur Kenntnis des Ortho-Dichlorstilbens,1,3
22553726,1890,Über Herbarts Methode der Beziehungen,1,2
22553727,1890,Sprüche der Väter erstes Capitel historisch beleuchtet,1,3
22553731,1890,"Burchard I., Bischof zu Worms.",1,2
22553732,1890,Über die Oxydationsprodukte der Behenolsäure,1,2
22553734,1890,Pädagogische Berührungspunkte zwischen I. Locke und A. H. Francke,1,3
22553735,1890,Die Bantu-Stämme Süd-Afrikas.,1,2
22553737,1890,Natur und Naturgemässheit bei Comenius und Pestalozzi.,1,4
22553738,1890,Untersuchungen ueber Sulfonsäurecyamide,1,2
22553740,1890,Über Alkyl-o-Phenylendiamine und daraus hervorgehende Verbindungen,1,1
22553741,1890,Über die Träume in der altnordischen Sagalitteratur.,1,2
22553744,1890,"Gleichnisse und Metaphern im Rgveda in culturhistorischer Hinsicht zusammengestellt und verglichen mit den Bildern bei Homer, Hesiod, Aeschylos, Sophokles und Euripides",1,10
22553746,1890,Analytische Untersuchung Steinerscher Maxima- und Minimaprobleme welche Beziehungen zwischen Umfang und Inhalt ebener Figuren enthalten,1,6
22553747,1890,"Studien über die geographische Verbreitung der Getreidearten Nord- und Mittelafrikas, deren Anbau und Benutzung",1,6
22553750,1890,Zur Kenntnis der Dimethyläpfelsäuren,1,2
22553751,1890,Miltons Verlornes Paradies in der deutschen Literatur des 18. Jahrhunderts,1,2
22553753,1890,Analyse der Massenculturen einiger Spaltpilze und der Soorhefe,1,4
22553754,1890,Über die Reduktion des Naphtalsäureanhydrids und die Oxydation des Acenaphtens,1,4
22553755,1890,Der Ehrbegriff in den altfranzösischen Artusromanen mit besonderer Berücksichtigung seines Verhältnises zum Ehrbegriff in den altfranzösischen Chansons de geste,1,5
22553756,1890,Über alliterierende Verbindungen in der altfranzösischen Litteratur.,1,2
22553760,1890,"Über die Anwendbarkeit kombinatorischer Methoden zur Reduktion von Problemen der Hydrodynamik, Elektrodynamik und der magnetischen Induktion",1,7
22553761,1890,Relativpronomen und Relativsatz im Assyrischen,1,3
22553762,1890,Geschichte des Institutes der missi dominici,1,3
22553763,1890,Lotze's metaphysischer Seelenbegriff,1,1
22553765,1890,Betrachtungen über das Staatsmonopol im Allgemeinen und das Tabakmonopol im Speziellen. Eine volkswirtschaftliche Studie,1,6
22553770,1890,Über einige alkylierte Hydroxylamine,1,1
22553771,1890,Untersuchungen über den Einfluss der Ablesungstermine der Extrem-Thermometer auf die aus ihnen abgeleiteten Extrem-Temperaturen und Tagesmittel der Temperatur,1,7
22553773,1890,"Charron und sein Werk „De la sagesse""",1,2
22553774,1890,Die Erziehung zur pietas im alten Rom. Ein Beitrag zur Geschichte der Erziehung im Altertum.,1,6
22553775,1890,Joachim Heinrich Campe als Pädagog. Ein Beitrag zur Geschichte der Pädagogik im Zeitalter der Aufklärung,1,7
22553776,1890,Über einige Derivate des Benzylidenacetophenons,1,2
22553778,1890,Untersuchungen über die Auffassung von Tondistanzen,1,3
22553779,1890,Über Kant's transscendentale Aesthetik Eine kritische Untersuchung,1,2
22553780,1890,"Beiträge zur Kenntnis der Citrakon- und Mesakonsäure, sowie der Maléin- und Fumarsäure",1,4
22553782,1890,Über die gesättigten Lösungen der Verbindungen von Cuprichlorid mit Kaliumchlorid,1,4
22553786,1890,Der Begriff der sittlichen Unvollkommenheit bei Descartes und Spinoza,1,4
22553787,1890,Beiträge zur Anatomie und Entwicklungsgeschichte von Petromyzon Planeri,1,4
22553788,1890,Wolke am Philanthropin zu Dessau. Ein Beitrag zur Geschichte der Pädagogik im achtzehnten Jahrhundert,1,7
22553790,1890,Zur Frage des neueren österreichischen Papiergeldes,1,2
22553791,1890,Über Die Romanischen Vorläufer von Shakespeares Cymbeline,1,2
22553795,1890,Über englische Zustände im XVIII. Jahrhundert nach den Romanen von Fielding und Smollett,1,5
22553796,1890,Syntaktische Untersuchungen zu Rabelais,1,2
22553799,1890,Studien zur poetischen Technik Petrarcas,1,3
22553802,1890,Darstellung der Syntax in Cynewulfs Crist,1,3
22553803,1890,Die pädagogische Bedeutung Bugenhagens,1,2
22553805,1890,Über den Einfluss der Wärme auf die Umwandlung des Crotonsäuredichlorürs und des Isocrotonsäuredichlorürs und ebenso des Crotonsäuredibromürs und Isocrotonsäuredibromürs in einander,1,8
22553806,1890,Ein Vergleich der physischen Erziehung bei Locke und Rousseau,1,4
22553807,1890,Beiträge zur mecklenburgischen Kunstgeschichte.,1,2
22553808,1890,Bestimmung einer Classe von Berührungstransformationsgruppen des dreifach ausgedehnten Raumes,1,4
22553810,1890,I. Über den Einfluss der Wärme auf die α- und β-Chlor- und α-Broincrotonsäuren und deren geometrisch Isomeren. II. Über die Einwirkung von alkoholischem Kali auf β-Chlorisocrotonsäureäthylester,1,9
22553811,1890,Der Volkswohlstand im Königreiche Sachsen,1,2
22553812,1890,Zur Kenntnis der Entstehung von Kyanalkinen,1,3
22553813,1890,Über unfreiwillige Wanderungen im Grossen Ozean,1,2
22553819,1890,Über das Verhalten der Tiglinsäure und der Angelicasäure gegen Bromwasserstoff und Jodwasserstoff,1,5
22553820,1890,Zur Kritik der Landwirthschaftlichen Taxationsmetlioden,1,2
22553823,1890,Die deutschen Volkslieder vom Doktor Faust,1,2
22553827,1890,Das psychologische Problem in der Hamlet-Tragödie,1,2
22553830,1890,Beiträge zur Kenntnis der Trachyte und Basalte der Eifel,1,4
22553834,1890,C. Julius Caesar und die tribunizische Gewalt,1,2
22553835,1890,Die klimatischen Verhältnise der Stadt Meissen,1,2
22553836,1890,Untersuchungen des Acetonöls vom Siedepunkte 75-135°,1,3
22553837,1890,Geschichtliche Studien über das musikalische Motiv und seine Durchführung,1,3
22553838,1890,"Über die Bildung isomerer Verbindungen bei der Anlagerung von Bromwasserstoff an Diallyl, sowie ein Beitrag zur Kenntnis des Diallyls.",1,8
22553840,1890,Die Finanzen des Herzogtums Warschau (1806-1815) vorzugsweise nach archivalischen Quellen bearbeitet. Erstes Bändchen,1,4
22553841,1890,Kritik der Lehre von den Milchzeichen der Kühe.,1,4
22553851,1890,Über die Berechnung des Minderwerts bei der actio quanti minoris,1,4
22553852,1890,Die Bestrebungen zur Einführung der bedingten Verurteilung insbesondere in Österreich und Deutschland,1,5
22553877,1890,Flexion des Verbums in Alfrics Grammatik,1,3
22553879,1890,Die Gegenreformation auf dem Eichsfelde 1574-1578. - Theil I. Die Gegenreformation auf dem Eichsfelde bis zum Schlusse des Regensburger Kurtages 1575,1,5
22553880,1890,Über die Anwendung enger Röhren zur Bestimmung des specifischen Gewichts der Gase,1,5
22553886,1890,Über Metrum und Sprache von Aliscans,1,3
22553887,1890,Allgemeine Aussprüche in den Dramen Philip Massingers.,1,2
22553888,1890,Über Berberin und Hydroberberin,1,2
22553891,1890,Über die Ableitung der singulären Lösungen eines Systems von simultanen Differentialgleichungen aus den Differentialgleichungen.,1,5
22553895,1890,Ein Beitrag zur Theorie von den Magnetischen Kraftlinienströmen,1,3
22553896,1890,"Polbahnen, deren Roulette ein Kreis ist",1,3
22553897,1890,"Experimental-Untersuchung eines Solenoides, welches selbst wieder aus einem spiralförmig gewundenen Stromleiter besteht",1,4
22553905,1890,Beiträge zur Kenntnis des Para-Oxychinolins (B₃-Oxychinolin).,1,4
22553906,1890,Über die Sprache des Gedichtes „The Knightly tale of golagros and gawane.“,1,2
22553907,1890,Über einige Abkömmlinge des Trimethylallylammoniumhydroxyds,1,2
22553910,1890,"Das Verhältnis der beiden Fassungen,in welchen die Chanson Garin de Monglane überliefert ist, nebst einer Untersuchung der Enfances Garin de Monglane",1,7
22553912,1890,Über Kundt'sche Klangfiguren,1,1
22553914,1890,Beiträge zur Geschichte Caracallas,1,3
22553915,1890,Die Pflanzenwelt in den altfranzösischen Karlsepen. I. Die Bäume,1,3
22553919,1890,Die Gerichtsverfassung der Stadt Braunschweig bis zum Jahre 1374,1,3
22553922,1890,Die Fassungen der Sage von Florence de Rome und ihr gegenseitiges Verhältnis,1,4
22553935,1890,"Staat, Recht und Völkerrecht. Zur Kritik juristischer Grundbegriffe. Rechtswissenschaftliche Erörterungen",1,6
22553936,1890,Der Einfluss des Rechtsirrtums auf die Bestrafung nach Deutschem Reichsstrafrecht.,1,4
22553937,1890,Die rechtliche Natur der Prämienreserve bei der Lebensversicherung.,1,3
22553938,1890,Gewalt und Recht:Eine Untersuchung über den Begriff des Gewaltverhältnisses. Zugleich ein Beitrag zur allgemeinen Rechts= u. Statslehre.,1,7
22553939,1890,"Beitrag zur Lehre vom Lichtungszuwachs, im Besonderen bei Fichte, Kiefer und Tanne.",1,7
22553941,1890,Das Risico bei Lebensversicherungen,1,2
22554056,1890,Shelley's Alastor und Epipsychidion,1,2
22554059,1890,Der Anteil der Periegese an der Kunstschriftstellerei der Alten.,1,4
22554060,1890,Über den Formylcampher.,1,1
22554063,1890,Phosphoro-Photographie des Sonnenspectrums.,1,2
22554064,1890,"Die Covarianten der binaren biquadratischen Formen, entwickelt aus den projektivischen Eigenschaften des vollständigen einer Kurve 2ter Ordnung eingeschriebenen Vierecks. Eine synthetisch-geometrische Studie.",1,5
22554066,1890,Experimentelle Beiträge zu den Newton'schen Ringen im durchgehenden Licht,1,3
22554067,1890,Über 9-Derivate des Tetrahydronaphtalins,1,1
22554068,1890,Thomas von Aquino und die Platonische Ideenlehre.,1,2
22554069,1890,Andronikos von Rhodos. I. Teil: Das Leben des Andronikos und seine Anordnung der aristotelischen Schriften.,1,6
22554070,1890,Über das Paraamidotriphenylcarbinol,1,1
22554071,1890,Untersuchungen über das Beryllium,1,2
22554072,1890,Über das 1. 2. 3. Diphenyltriketon,0,0
22554073,1890,"Über 1, 2 Diketone der Fettreihe.",1,1
22554074,1890,"Über das Bojanus'sche Organ der Teichmuschel. (Anodonta cygnea, Lam.",1,4
22554076,1890,Über die Reductionsproducte der Dichlormuconsäure.,1,2
22554077,1890,Histologie von Hydra fusca mit besonderer Berücksichtigung des Nervensystems der Hydropolypen,1,5
22554079,1890,Über den Einfluss äußerer Agentien auf einzellige Wesen.,1,3
22554083,1890,Über hydrirtes β-Naphtochinaldin und über den Fichtelit,1,2
22554084,1890,Der Kampf um Regensburg 1486-1492,1,2
22554087,1890,Die Quellen des ersten Chester Play,1,1
22554088,1890,Über lex Plautia de vi und lex Lutatia,1,2
22554096,1890,"Über die Verteilung der Axen der Rotationsflächen 2. Grades, welche durch gegebene Punkte gehen.",1,5
22554101,1890,"Über eine neue Kurvengattung, welche aus der lemniskatischen Funktion entspringt.",1,3
22554103,1890,I. Über die Einwirkung des Schwefels auf Wasser und die Lösungen einiger Schwermetalle. II. Über die Thiosulfate einiger Schwermetalle.,1,6
22554104,1890,Geschichte der Ablaute der starken Zeitwörter innerhalb des Nordenglischen. Teil I. Die Ablaute in den einzelnen Denkmälern.,1,6
22554105,1890,Neue Forschungen zu Werner Rolevinck's (Carthäusermönch 1425-1502) Leben und Werken.,1,4
22554107,1890,Über den Tausch,1,1
22554108,1890,"Die Handlungsvollmacht unter Berücksichtigung der Vollmacht des Prokuristen, Korrespondentrheders und Schiffers.",1,6
22554117,1890,Beiträge zur Kenntnis der Kobaltoktaminsalze.,1,3
22554119,1890,Über einige unsymmetrische secundäre aromatische Hydrazine mit ungesättigten Alkoholradikalen.,1,2
22554125,1890,Beiträge zur Kenntnis des Pentamethylbenzols.,1,3
22554126,1890,Über die Einwirkung von Kohlendioxyd auf einige monoalkylierte Diorybenzole und über einige Condensationsprodukte der Euxanthongruppe.,1,5
22554127,1890,Beiträge zur Kenntnis des symmetrischen und des unsymmetrischen Aethylmetadimethylbenzols,1,3
22554130,1890,Beiträge zur Kenntnis der pyrophosphorsauren Salze,1,3
22554131,1890,Über das β-Methyl-Pyridylketon,1,1
22554132,1890,Beiträge zur Frage über die Bestimmung von geringen Mengen Kuhbutterfett in der Margarine. (Kritische und experimentelle Studie.),1,6
22554133,1890,"Isokreosol, Isohomobrenzcatechin, Xylobrenzcatechin, ein Beitrag zur Kenntnis des Verhaltens homologer Amidophenole beim Ersatz der Amidgruppe durch Hydroxyl.",1,10
22554134,1890,Über Homologe der Hippursäure und analog konstituierte Verbindungen.,1,3
22554136,1890,Neukirch am Hohwalde bis zum Befreiungskriege.,1,3
22554137,1890,Über einige Derivate des Tetradecylaldehyds.,1,2
22554138,1890,Beitrag zur Kenntnis des p.-Tolylhydrazins,1,3
22554139,1890,Über das Harnstoffchlorid des Benzylamin's und einige Derivate desselben.,1,4
22554143,1890,Der Versbau im Reinke Vos. Ein Beitrag zur Metrik des Mittelniederdeutschen.,1,5
22554145,1890,Die Characeen der Provinz Schleswig-Holstein und Lauenburg nebst eingeschlossenen fremden Gebietsteilen.,1,4
22554148,1890,Wernhers Marienleben in seinem Verhältnise zum „Liber de infantia sanctae Mariae et Christi salvatoris' nebst einem metrischen Anhange.,1,4
22554149,1890,Beiträge zur Kenntnis der Laurole,1,3
22554151,1890,Über die äthylirten Benzole. Von der hohen philosophischen Fakultät der Universität Rostock am 28. Februar 1890 gekrönte Preisschrift.,1,3
